song name,genre,zero crossing rate,spectral bandwidth,spectral centroid,chroma,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
Vanic X K.Flay - Cops.mp3,edm,0.08900211487380312,3796.697049071598,3834.197632053024,0.45358180726667224,-71.86767242554302,120.90104091366484,-28.31462777677937,46.09955176809349,-31.63121376688621,37.16390799940113,-18.416050180463287,12.12218588763291,-10.17157012949001,5.414060824333522,-6.5624570981745,-0.06749508990742917,1.1100827988399804,-5.023715440159007,8.315934844824241,-9.14246738536228,8.16543956897196,-7.061251191946817,5.074983038474343,-4.060334843186523
Flume - Say It (feat. Tove Lo) (Illenium Remix).mp3,edm,0.0555307483109576,2728.8919818170157,2416.8104510658764,0.43938296815277555,-107.95088731177364,144.30597787179943,-28.817692648538106,32.560994336519165,-3.2256427040305122,20.52381791324096,-4.494037876055021,15.169527356339271,2.1166013460714637,0.2765161290794416,6.868317378104231,4.172304702383077,0.585299768320036,0.5916816259135071,1.5433548542944249,-3.1119662293919923,3.865124283195723,-2.902482421932472,5.001031006810958,-0.9095464354975773
Lauv - The Other (Official Lyric Video).mp3,edm,0.0340427750397943,2788.196384119003,2012.1051641085066,0.4102082485228138,-156.40582611905035,152.77281123758846,-5.127736428182867,41.59194220979922,-9.390459397522498,25.51089144298243,-9.126629596613984,2.0752781974511216,-6.142634850131132,3.510909678117539,-1.4204413328235639,-2.52886756232612,0.04258770145393597,-8.3289741568605,-2.472363323520293,-8.216180336164925,-2.1265302653810734,-3.816818390690847,5.364230375456348,-5.960264750898881
flicker_porterRobinson.mp3,edm,0.07392705940087986,3254.1500141750034,3153.5401292635142,0.4764944574667378,-106.80937658478072,133.38492956338703,-38.34232803246709,54.78766844502128,-14.965878214370413,31.2832719159372,-12.139327392499151,16.52271553727927,-4.806657509707065,6.543798766507901,-1.7347474065357456,-1.7739207212010624,1.1497961018351528,-4.793500202016611,2.544788897871188,-6.5816983000701725,3.918154141680296,-7.262032034529284,2.227851862995712,-7.420535356004431
OMFG - I Love You.mp3,edm,0.09317570376939316,3760.2163446160666,4059.2165784247613,0.5065727592263196,-47.38366651854478,102.78531167846593,-46.26675507589649,54.2578040035888,-26.592734631699773,26.09318340820824,-14.243092805405086,27.401527230923733,-7.46620541860537,5.035881308174513,-4.1240488017275805,0.09911664738619162,2.2479169020706515,-5.126276824590873,8.8047944057385,-5.019366526066373,8.619325287923592,-4.130145082101172,9.878409963647524,-3.8685134520485334
Allie X - Paper Love.mp3,edm,0.045435581545857986,3101.5289669649414,2539.153457270955,0.46641302432024495,-144.4903595158381,134.22814391727542,-4.0768026547886675,40.29721041362522,-6.622796164482645,22.92828677956834,-9.434796554859165,14.479852410456896,-5.846296188085069,5.997009516789977,4.731423844951462,3.2866949060795005,4.231906880202373,-5.12008849656987,4.903310909304716,-1.5238927229558308,1.1881878140177817,-5.730674122202724,4.18908471867742,-4.470931381284582
Stephen - Play Me Like A Violin.mp3,edm,0.06085575080520324,3360.1198870353487,2968.0466468701616,0.39919139124100517,-145.619964703429,131.74143657356666,-17.08517523193307,38.81933418064623,-16.7403371298798,29.52112390385254,-15.36367462007559,14.108065738374135,-9.04337026728267,3.8099198835697172,-5.4971700003492066,0.13274044439313562,1.4742722300014033,-8.096318097663941,2.9446965648001595,-8.223700728612293,3.531575446385611,-5.873691853951818,2.8866301109838672,-9.198566092936648
Oh Wonder - Technicolour Beat.mp3,edm,0.032074077255821475,2710.7718422503226,1957.347831821076,0.40173877736407226,-227.5399979998199,147.01868146878223,-3.3282422101154086,36.81567605980382,-3.803234071340503,10.513540003507256,-5.8830071553199765,9.745652749376431,-4.607874415176072,-8.04109473775568,-1.830576263017071,-2.230704064955063,-0.26723463965337046,-2.319651762818381,-0.7587123769398813,-3.609277064727909,4.589509287531611,-5.994211925128762,-0.9712471047410329,2.4545371884159826
Coldplay - Midnight (Kygo Remix).mp3,edm,0.025882414381342124,2026.5771561735307,1318.7689162693575,0.46829978735828526,-248.32683700054903,152.35830436697233,29.115228421316587,39.7888882515386,4.767716168780744,13.014285759150283,4.548904844891403,2.206485442151489,-1.5949015493200729,-1.4505684227845863,-2.1896034754665674,-5.275898816818833,-0.13017486312285695,2.953170429840953,6.9910099681626265,3.994566190514904,3.174495959789066,-1.2912905081996948,-3.20173925509297,-3.339294127613567
Franz Liszt - Liebestraum - Love Dream.mp3,classical,0.022383610381159227,1079.9374869568107,785.3492794118953,0.23638815306513694,-466.49755563026105,117.31805277657368,22.456347184850106,-6.228502169054139,-3.4462117305197535,-2.292533917112363,-2.7533599497499495,-6.177535340269609,-7.315981958298624,-6.627587644475803,-7.849696315667384,-8.209884938535966,-7.543510282824735,-6.58368626787175,-5.092854218496673,-4.158128489537764,-3.298227114644272,-2.088435349951635,-1.5865460295515212,-2.188104473820033
pachelbel's Canon in D--Soothing music(the best version).mp3,classical,0.041649606764163905,2045.779132019946,1605.8366759506903,0.36415417035943975,-305.9771742845103,168.3110244040052,-21.37311968002666,30.168469940702046,12.788789491095418,10.251625427538935,-3.4511688204494835,-2.545858928802286,-4.253500150218134,-8.44668507863974,-0.34837056406679834,-4.67423770348088,-4.177815502732664,-2.2754481853062343,-0.4387573899282165,-3.1108537824622284,-1.0967632857546687,-0.41788186795606436,-2.0393169497128576,-0.8617463613598672
Johann Sebastian Bach - Brandenburg Concerto No. 3 (Allegro-Adagio).mp3,classical,0.04793256261957684,2095.23336951618,1813.1209938405639,0.32451154485927064,-277.0055126642792,170.27814904068268,-43.17142271056741,38.70860522011278,-6.929974757925202,-1.2685279389689572,-10.103483500840257,-7.981613846187796,2.600832729095838,-6.275749150420776,-1.3858038649416025,-6.797915995551576,-5.540792655923026,-4.9211013711282146,-0.023709264310338894,-0.7304612687717993,2.7320744082223176,2.4937587804450687,0.49786568480635585,0.4332357741961823
rachmaninov-prelude-in-c-sharp-minor-youtubemp3free.org.mp3,classical,0.025124758200457904,1274.190524838472,859.209204765552,0.34119050159121195,-369.71934630117863,169.61949470394848,30.686284912886165,1.9940941574471083,4.126415568357026,-3.921291187622298,-4.954682138037445,-7.69365530200106,-9.255282255750238,-7.169241315110527,-6.634581395776847,-5.099187652634573,-1.7876606012385485,-0.17779954679226612,-0.4304013371521095,-1.0444736311370861,-2.2672347177239653,-3.1887027841343434,-3.298354743985742,-3.0623908286973225
Andrew Lyon conducts Faure - Pavane.mp3,classical,0.03262758192345598,1489.0174017971942,1117.7023902619505,0.27556892091905655,-378.1052063386964,207.25323981903674,-8.93807418546942,-7.285458145948513,3.61498456733617,-2.500714868607772,-12.763105898843708,-8.138983838817142,-9.4301494367055,-9.947559769619886,-7.4281398205259626,-5.328942135015468,-6.330203767986348,-5.496767483019691,-5.650851011676438,-5.40143915289372,-3.9591809629758616,-3.826363326303861,-1.1241088504788965,-1.2163888088386572
Vivaldi Concerto for 4 Violins in B minor RV 580.mp3,classical,0.06839707869018612,2974.0417615027495,2565.054124632387,0.3251377623519292,-292.4104623550468,127.00118046579125,-26.226563144830237,27.370000158472475,-4.759096192350375,15.018051315050686,-17.95558104793147,5.821097085655676,-7.394609481231786,5.216494231765288,2.514001483723892,-1.4013713834848984,-1.3770046202422674,-4.723605058251859,7.683900206833143,-3.1516913811539666,2.1644187383201765,-3.507719254850287,2.5657414279066537,-3.744768074847402
Edvard Grieg Peer Gynt - Morning Mood.mp3,classical,0.025151278052662946,972.7408738848956,803.2616224389558,0.20491279635856285,-461.2888514096365,106.83932277797693,0.11010882141270364,-0.6348214543115329,3.7229685717667302,-1.537145280492433,-3.2414801849436583,-2.5406486838687248,-2.7976280087237804,-5.211524082603422,-5.049167538172095,-4.633233415413458,-3.449008402717031,-1.990781467607835,-0.7455128032128887,-1.1375196961336425,-0.36366559423199535,0.6929061224618874,0.4932764176510983,0.5761498610103216
Johann Sebastian Bach Gounod - Ave Maria - wedding music classical instrumental duet.mp3,classical,0.030141846645752896,1314.2951497211502,1010.4135631708866,0.1912037559255351,-350.97852707863706,159.1588330542836,-3.0961510905486103,7.4816500205388135,5.188695451604371,-12.285150662897411,-9.111726098257744,-11.895533704116438,-17.659358025795513,-16.190515871221162,-12.877040288512577,-11.101944900398474,-10.906691520876022,-11.225381694268739,-8.732883537148986,-11.692189193105564,-14.47464153600081,-13.614344594049083,-12.040573968811808,-10.205825732786947
Spring. Antonio Vivaldi.mp3,classical,0.06958890554991143,2303.0117228079353,2255.1221930466586,0.2909316825368622,-298.4571694877556,132.37620679528834,-40.98652700240856,19.220313431438832,1.364792114490648,6.709771343509675,-11.27074288348536,7.651887554751957,4.147153182674059,5.467252324157322,4.533527649738842,-2.885337981702301,-1.310102441564148,-5.76552510464305,0.6909540514090513,-6.179903270348067,0.47224596319645146,-0.4718225033545454,0.49923286927712635,2.0382736216897532
Franz Liszt Rjve D'Amour No. 3 in A Flat Major.mp3,classical,0.023381845563480493,1377.752079604027,853.619976830795,0.30716416544238445,-398.1812874636208,138.50914827471476,44.22218478523879,4.348016219305552,-0.6413289432978639,-2.073964834938587,-4.936820111903418,-8.358641825723696,-9.48983658320391,-7.995424884799599,-6.608469148289966,-6.195750429003365,-5.9315001195994075,-6.07835390976465,-5.055145070774495,-3.2096765795984625,-2.59372691716752,-2.2296208126052863,-1.3051006496166853,-0.3737174828946768
chopin-nocturne-op9-no2-youtubemp3free.org.mp3,classical,0.027575644451645464,1145.722673997102,815.499462596676,0.24964464248771945,-405.218029012233,142.84308433190932,47.46566994476731,-0.8696717442089212,-6.0247250583291105,-5.454126565141857,-8.014233436210779,-9.747113893052957,-9.590888298193335,-8.781591809385306,-8.658042998927327,-8.156992037722357,-6.48095432621224,-5.718415064832316,-7.686364827818513,-10.280927147143158,-9.797443740405392,-6.894537856445896,-5.098223933500224,-4.345680705781386
"Antonín Dvořák - Symphony No. 9 From the New World, Op. 95 - II. Largo.mp3",classical,0.03083301391775888,1701.4942070322943,1156.0099925469965,0.29597609683159526,-449.511044142642,155.9882844648438,16.37253978651936,-3.6602411564266677,-0.13631018044305715,-4.131895065587362,-4.426738424408366,-3.9000850733361894,-6.7415084454175895,-10.008283694646451,-9.440643004892118,-7.190953647647766,-5.997892049786274,-4.556666359137947,-3.826514024443324,-5.000522785432163,-4.290228405792945,-3.147914240625482,-2.4302966518034337,-1.1889112294806807
Ravel Miroirs III. Une Barque sur L'Ocean (André Laplante).mp3,classical,0.021998944910223573,1077.9329876195561,714.0278917990336,0.39081166688237723,-437.1901669397004,194.70059272964767,49.53163034439942,-3.0828922615049934,3.601536713159701,4.8502713639984405,-0.8094237517241085,-4.811573810887909,-6.819614298123206,-6.67361103300422,-4.837789671442777,-2.739776962735795,-3.4572861736258074,-6.212042831383904,-6.418960347972719,-4.69138047156113,-4.05794363158595,-3.929091506084048,-3.1567780113628467,-1.8239559357090045
Smetana Moldau.mp3,classical,0.03236672007961225,1650.3902214651255,1214.9563068854743,0.3891077411125518,-330.6908569376773,167.68657030852148,3.3779546798884335,7.441639580532316,4.626855055679628,0.4002834756967779,-2.4071955597939736,-2.4373817538891105,-6.498186378882708,-7.685161624007994,-3.928459155870948,-4.283712509271296,-3.689876284798999,-5.038389430729565,-1.687405884837994,-1.8103349854315498,-1.8507428447057965,0.3432322839259174,-0.03540439581273088,-1.3717397530120017
Samuel Barber - Adagio for Strings (London Philharmonic Orchestra & David Parry) (HD).mp3,classical,0.03405707953254671,1763.5666639098276,1363.28708912231,0.3667133290703767,-299.2961307149034,173.09908539771646,-16.49303469204817,8.324367190892207,18.785721970363607,5.708070785343751,-7.825615324991665,0.030139298269372512,-3.312254583358546,-1.6874086364525762,-0.5695979359680153,-3.576192662988717,-5.1722003296742125,-4.295786237471347,-0.21884524117917561,-1.7373750604121818,1.6552995500796446,1.2084163471601794,1.9981640025465497,-0.25446321627703766
"Vladimir Horowitz plays Chopin's Raindrop Prelude in D flat Major, Op.28 No.15.mp3",classical,0.023197219090959696,1543.2572229053135,947.5979304986599,0.30866450346922775,-425.6491038329085,162.1534127793733,37.92730514367858,2.0905509487773357,5.230225793902361,1.5392819153110107,-2.933710904780131,-6.669601351553434,-7.342531534532449,-7.656443043111275,-8.848476492257651,-6.392512554410388,-3.4074501606727776,-2.9701563360796457,-3.271356401521397,-4.476446966853981,-5.603289180388341,-4.297884541266102,-1.53207117006119,0.3261558153240897
"Beethoven - Symphony No.7 in A major op.92 - II, Allegretto.mp3",classical,0.032005029682467906,1512.5457557600664,1125.3712882359323,0.2903384884225404,-392.74886687188837,141.05392848388144,17.77584232524692,2.318307959646752,8.631634857756355,0.8672402083936936,-8.040785888891321,-6.631424206952547,-6.0522739094744775,-7.740548349090822,-5.9324695105383976,-6.036584769255692,-5.088204542678944,-3.0996928766652796,-2.4676168062312205,-4.297201057648013,-4.4746686247742264,-2.8376035209872223,-1.5994433434792377,-0.34075155658427553
"Beethoven - Piano Sonata No. 8, Op. 13 Pathétique II. Adagio cantabile (Ashkenazy).mp3",classical,0.018006415122432243,1446.3997333598534,764.145657308496,0.3578980572950548,-454.24151361404176,159.94504671635184,67.65473178323332,9.49257048054885,-1.0779419688497487,5.581009204757342,5.050115488756363,-3.432543786664457,-9.667463670301858,-9.701541794734496,-6.263325583794679,-3.4135211853398495,-3.108014471491168,-4.114060814477852,-5.153914368643068,-5.556468553867133,-4.434555595006821,-2.6445015046165308,-2.263278362719853,-3.992727460973926
Julien Beaudiment plays prélude à l'après-midi d'un faune at Tokyo Opera city hall.mp3,classical,0.029648805943502932,1551.8433076154943,1000.0525769186717,0.3664477832403888,-434.27131629143423,171.14302918634084,21.145815981252436,1.1916985714450024,8.580018474404234,6.839568673184371,-1.457455913400936,-0.10817165540837285,-3.0311035558620785,-3.0133683596934198,-1.8931539306545107,-1.4306358650348132,-1.2485188252098212,-0.6214794547461773,1.9433390847056013,0.9149033429271762,1.7701864228586284,2.113487105850016,3.497360936484465,3.3606156268653495
P. Tchaikovsky - Pas de Deux ('The Nutcracker').mp3,classical,0.03500777599858303,1871.5873222265493,1379.5390428651338,0.3725679224273379,-306.9550651426323,177.19041903863788,0.40331470778890544,11.746858328734858,-1.3572707324734636,9.931755358367706,-6.745106559310877,-8.785009598299066,-1.3567252002944632,-8.96842766624664,-8.215943422997276,-4.751406240019439,-6.975082008916377,-5.348264131967235,-4.991253360393922,-6.216770351090654,-3.966693044131154,-4.260958436392445,-1.577022456016936,-4.584423639905631
claude-debussy-clair-de-lune-youtubemp3free.org.mp3,classical,0.02306456964709026,1046.3070271155761,657.5003768660055,0.2805436628718525,-449.53278374769076,151.31406205540648,57.219709021762796,5.35498006563727,-5.14000115908582,-6.994434657778309,-8.551802099916532,-9.116792382575666,-9.944231223494338,-9.9564831892576,-8.357575097198112,-6.421575861858098,-5.142385066466611,-4.467111575555949,-4.0033174028813,-3.2209757424833954,-1.7935996315421432,-0.26032183761002264,0.48186137197174167,0.22713102076338298
"Dmitri Shostakovich Jazz Suite, Waltz No. 2.mp3",classical,0.03963913592914088,1822.987466174533,1448.1250677059365,0.3601208027465496,-243.05289785815975,186.49674289260824,-17.04477632401984,15.282149523370347,-2.431883535888476,9.653055808978634,-5.647176790479699,-2.553658738240346,-5.187337921572701,-5.976964487978465,-5.649832934957349,-4.069465466563515,0.5701064136640084,-1.3604994311654193,0.9929100566576272,-3.849564450878646,-1.551164995912434,-1.8739939222417592,-0.46759448238397355,-1.0974874559205625
Wagner - RIDE OF THE VALKYRIES - Furtwangler.mp3,classical,0.06316964079477419,1826.196783077026,2006.1829837042164,0.33966068710204267,-182.40808012161077,177.6497744144124,-77.85250307663324,33.86100120750434,-13.927747096541836,-11.717238228538532,0.552624368077163,-15.052539542366146,-0.5911338938882764,-12.394598248113413,-4.091443734812484,-6.5888294512590555,-5.01925091876994,-4.895749907784096,-8.129619018148913,-1.590376782975537,-6.835154845556954,-1.6367918326518451,-3.352007423953879,-3.6178302197583725
colorful-orchestra-rebellion-youtubemp3free.org.mp3,classical,0.04228863443284572,2144.8805454620433,1685.3861996689661,0.4505406214393165,-193.33500583529664,181.86116188089008,-35.88657693882241,31.86657016064202,15.0631269252379,15.382149110730959,-9.44404489462697,11.03051750545223,0.1450511936010525,1.5705419599401855,3.1793685702962144,1.289904550290633,5.033319402889462,-4.425071038177383,5.229054716913873,-2.495726173488389,2.984023525727021,0.5604778267412731,0.737113807798807,2.1716638726496496
Respighi - Ancient Dances and Airs - Suite 2 - mvt 4.mp3,classical,0.034481998250409575,1635.0106892498743,1256.7146023058351,0.36489516825349383,-313.9227102300811,182.10268348100232,-7.295648058266313,0.9135623660858782,5.207988393787742,0.2848048550302138,0.681594839190834,-3.466281623332672,-3.36868573876026,-3.7134086161413964,-3.29283073626849,0.1458028029864022,2.407781597909979,-1.3027732976218516,0.020712205090734064,0.2377074068975335,-2.478740702822807,-0.2016345826230654,1.0673190563804411,0.01503793778442002
"Rachmaninoff - Piano Concerto No. 2, Op. 18 I. Moderato (Rubinstein).mp3",classical,0.030090934192496692,1617.2575176202145,1144.4848919810797,0.3386357032631716,-286.8063213793013,187.26114069841975,7.033110026703383,1.6603748926235542,7.759431463998719,-0.8234571102638393,-3.9041282831887405,-4.4660985467923435,-7.0849605033408745,-7.901459376918939,-4.4946978551840635,-5.038108649700697,-3.329162481329651,-4.612617897429387,-5.752178187490404,-2.680847213195314,0.009975445789316341,-0.8397314348575265,-1.7570120644913236,0.2408570928171663
Camille Saint-Saëns - Aquarium.mp3,classical,0.030395188404263505,1249.637937810436,1009.6905559601971,0.2828668117752724,-467.9203171347144,197.75983376308307,13.303386050297698,-19.828430445713174,1.0367493464906552,-3.832457342672067,-6.481657897297797,-8.950633210263215,-12.843101331781725,-12.344491924507,-12.526188899382397,-8.810973847282963,-4.616405080623811,-4.326775821363403,-2.261977788329024,-1.4403717360804358,-3.620923224043159,-5.643083079933061,-6.93180393041022,-4.121633893364887
Cyril Smith plays Rachmaninov Prelude in G Op. 32 No. 5.mp3,classical,0.022713594658430234,1937.3611175003657,1191.6394128715863,0.31866397920666584,-414.8034657186962,143.3139501021343,46.14194575518582,12.655496761984972,12.029414619286968,1.7614896729959604,-4.514325477863453,-4.253213260170774,-7.592422130546498,-9.142653855026161,-7.278277247529636,-6.781631968083599,-6.504614581276428,-5.522391258979107,-4.650103248828106,-3.1992270004315584,-1.842358153261352,-1.1545188951522505,0.12937989463175145,1.764896618286828
Handel - Largo (from 'Xerxes') Opera.mp3,classical,0.03738757964622349,1648.5984686986753,1316.2538053038543,0.3434090395356849,-386.07065206654136,187.1279669368364,-23.383566101024353,18.80147488528977,16.971457031766775,2.471649335075532,-2.341113398513189,-2.1986781745402997,-1.9556339135881038,-3.2130589206441456,-0.010757820049488505,-6.196778699029145,-4.27677792679629,-2.6624240159294295,1.4880223703203705,-1.4034418896882648,-3.1649901865113015,-0.8489537989060124,-3.3860839450018902,-0.15170473613483712
norihiro-tsuru-last-carnival-acoustic-cafe-youtubemp3free.org.mp3,classical,0.03382689211415871,1547.1793885896075,1167.861225197233,0.3034975160736487,-256.2005878903491,179.56512884778107,4.287544481065726,5.265627371470045,2.5183085540462127,-0.33192960046609776,-6.982997198698759,-4.188846709737357,-1.8690883743364253,-7.777519154161921,-6.095036449109864,-2.8364572107112225,-5.468783982817039,-9.01205447492892,-3.591842903376793,-5.2442856920347,-4.144358321229644,-0.12792115174795587,-4.308292583362645,-4.1954473984139025
Erik Satie - Gnossienne No.1.mp3,classical,0.021573940398056598,1622.330601478214,819.2033404874386,0.28260936287482935,-512.1246435266563,161.17530831062456,66.20226240404115,5.4502835985160205,-3.9079240238344837,2.7094453548457285,1.3863485411247851,-4.90522646518246,-9.642413785950005,-11.88341655862001,-10.396190606150137,-5.050498927086087,-0.44012218408271964,-0.07605295902788324,-2.0448012160709186,-4.1087199692733565,-6.389204064862699,-7.511053681951243,-4.728392330609549,0.7135476076201006
Schubert - Serenade.mp3,classical,0.04401830100792976,2057.4560605123725,1688.1830502311723,0.3262300443370896,-272.21143037581766,152.59766251818985,-19.939657146480716,33.57372826417114,15.916001173361389,-0.12538507425781822,-6.106318459286717,-0.7778417702535039,-2.604580799318216,-4.076774426245252,-5.96651582352443,-7.739132169932869,-6.5382259844202935,-7.015263521900931,-2.9362977433319597,-6.541551923107551,-1.2254044338215024,0.6965036417989982,-2.4401866339451312,-2.329928437796537
Satie - Je te veux.mp3,classical,0.021355978170281804,880.6745272498011,684.4769562132807,0.30562925243817524,-400.5653936426895,205.98567932489317,38.22369638002092,-8.868542509079951,10.341778042307718,8.306022236422601,-3.853205535152983,-8.96752634959254,-10.161640207023124,-8.766567764037717,-8.307439595147702,-7.220906249944767,-2.9613384208858884,-1.8175038020451706,-4.5180313527312626,-3.9516378106731582,-1.4225003261807347,-1.4366197543297392,-1.7797757786520907,-1.2820079997360867
Tchaikovsky - Valse Sentimentale.mp3,classical,0.044965371432497354,1789.552756256106,1506.3947345268973,0.2959685610575288,-251.60331746158178,169.26530873123053,-11.656181240328928,16.435058961280944,15.257658584136458,-2.425962577775555,-8.302226315949452,-1.756163139703289,-1.3641652629474066,-10.38590760154496,-2.7389984215334247,-0.46120219502096954,-3.8956907802495273,-5.128425448162465,-2.5819165978764813,-2.1003608675927095,-2.681598887209208,-0.4702532596029302,-0.7420895310825202,-0.6005639201083235
"Mozart - Clarinet Concerto In A, II. Adagio.mp3",classical,0.03175550602841212,1589.9326580044535,1073.5861368475878,0.2636245516069871,-434.254513081043,163.08017796988193,6.810819933684616,0.3361207818771063,14.66180879591763,0.49654663760539003,-9.169019235591687,-4.32130557632959,-6.654592155419268,-7.478765061719159,-0.8158596187809674,2.2154991839832245,-0.6794950528758642,-2.7177295698223505,-0.24377852024761276,-3.100112853587158,-5.154335215789486,-2.559917165893646,0.48734943797022673,1.9230160618707355
johann-sebastian-bachair-on-g-string-youtubemp3free.org.mp3,classical,0.042630729079534316,1999.4840878195191,1625.3932769899075,0.3408097527867578,-242.49098866396102,174.19290250000157,-31.652305546869222,31.272565909289135,12.320848193471,3.0960065481507875,-7.654994202202124,0.38598468007286274,-2.569223320011046,-5.209916645438117,0.710459347760169,-3.298063997647136,-3.686873482077599,-4.602243953859717,2.4831824810931997,-0.7980740179427452,1.5403569552625391,2.939327949359006,1.0304252992331235,-0.844661103139594
Beethoven-Fur Elise.mp3,classical,0.022952098144083343,1067.7074485555745,870.972105054259,0.27678201564828336,-437.7244656299992,171.70643574936818,53.26618741004929,2.395663506311861,2.3912590841814296,0.814042924804674,-6.466585975722474,-10.669026461933154,-13.714879319069894,-15.84097432264268,-12.597402704348188,-4.700903449921985,1.2017727710918191,3.339253376540392,4.23294889886631,2.210184356911502,-2.934154479068725,-6.344037451452917,-6.926131237379182,-6.794601440160244
Hiroshi Suzuki-Romance.mp3,jazz,0.03089625272201847,2007.3291395490755,1312.6702709373292,0.39231366994082095,-319.3090996988089,167.3086238907564,24.344614755222636,30.12068572872547,3.956882295234206,8.678657148242632,7.196807744562135,8.171969128341068,2.508295270924318,2.4320986646091356,2.0658965297896597,-4.3619222937775515,-1.3090438964799331,-4.335382009888449,-2.2718859522579296,-4.0858590164493505,-3.097031528443444,-2.492735838829751,0.6625588683971251,0.3550614812125232
BART HOWARD (fly me to the moon).mp3,jazz,0.04826676963296917,1508.632544225359,1585.3686678951253,0.39505866912382503,-185.95859222456232,208.95412017385024,-67.05026083008352,22.06424201573984,18.045054877818593,-20.348881083022732,14.863393293700142,-4.698762762898126,-6.391996745644764,4.243614790652294,-7.764029958581269,-0.7212263078438166,-0.912914257310868,-3.113253397725144,-0.12023019731824854,-3.7790143201928093,-1.6178577809692483,-3.7712220444671596,-4.243471367146959,-0.43912442552828446
Miles Davis - Milestones (Audio).mp3,jazz,0.07685062197423657,3161.08044921606,3223.580686699365,0.3789302777619146,-179.88721205965746,123.73424263119846,-52.62591261926443,61.44415504574434,-21.23998340162297,34.08417915696123,-10.391512050957523,9.955210917544635,-4.404347104487787,-0.9854270713475616,1.2811575774746304,1.1680077002054947,6.951355641270249,-5.207748794178297,8.72758293610371,-6.5332638318006255,10.453239200993702,-0.6890505234426925,4.1324788421813885,2.628320870302416
Summertime George Gershwin 1935 Tenor Sax.mp3,jazz,0.05650310960911487,3282.0982038416823,2702.9164285576726,0.5402946411813445,-213.46607694842118,146.67772167484313,-17.212068553254788,47.47760113420387,-16.787357383355296,33.28477049159825,-9.176331322730423,6.447404832789986,0.06854644086129048,3.235209276970251,6.7872712927178425,-6.225802885869762,4.7385847583530305,-9.265177077888804,4.897324266666315,-6.114575130244695,2.5991966488979767,-1.5097129790227146,-0.5175833670463381,2.9196211602519364
Blue in Green by. Miles Davis.mp3,jazz,0.03992811543652431,2950.844558981494,2102.9425996269238,0.4088071987506873,-348.0869814901409,132.51450365796924,6.368477657703525,39.241868617665226,4.444678776875209,22.57955795141418,-6.960852700284221,7.510432254402669,-0.16322991110070675,1.8618200197251358,2.6100506807875448,0.1287807143422479,6.502021395542673,-2.0872237825232047,11.157083817241045,2.6180315755803854,3.235682315533069,1.552337856015268,3.9338760037487432,2.6462106784588335
Jazz Piano Beegie Adair - Moon River ( Henry Mancini - Johnny Mercer ).mp3,jazz,0.030423369437873785,2008.0547379244597,1347.7840693223143,0.365764475699822,-291.9207197382146,176.9346424099797,38.85435164057216,10.530740032470026,-7.7183926600326345,13.571233052236405,-4.736341245000688,-0.3413273245488728,-2.0937668309600244,2.263947588382985,1.8023690868996345,0.49567585062884945,0.24039930897213227,-0.652048478978476,-0.04394988608200128,-3.158642392676037,0.8456761337122369,-1.198284534744831,2.6402816961096383,-1.5428245490704517
John Cameron - Liquid Sunshine - 1973 [Library Music].mp3,jazz,0.021222564404636806,2032.8936642761732,1078.5015703503552,0.3607687281526626,-269.65269427961084,172.52235766817446,38.217263400978894,27.39015941252653,-0.5986071857464356,9.864893798889762,-2.833947386292489,-1.2328045336177036,-1.8206175822710007,0.03588212999165736,2.432877829128377,3.48722220272007,3.278417024101439,2.165113237436506,2.294912165751586,-0.7778891849292594,1.8773431021625797,-0.574288172257732,0.7291391536067939,-1.740558294936671
Chet Baker - Tenderly.mp3,jazz,0.0334379829809311,2868.5253802674843,2051.5492194386356,0.3300441149571634,-298.9634841879148,136.54294786198153,11.050677068489529,48.510338248338414,-12.949623898230955,11.00342666003468,1.9885462855322125,4.646825268063069,-7.3467400394847795,-4.225320538811546,-4.585090753123587,-4.52665506458821,1.5166046902378278,-5.4104433150996405,-0.8747872202744302,-7.4028511310772585,1.0156401631987393,-3.5482411460084453,1.3155792401108302,1.1198713214290001
All of Me Instrumental.mp3,jazz,0.026216064962813153,2761.567603480341,1811.8083968391902,0.4204683340283216,-248.4954376238056,148.3283358090361,1.917636976711648,42.98957956780711,6.885691691570328,21.7828596908639,-5.084564590877188,10.760085949017482,3.823001951207008,0.682323959854294,-0.16686081780109155,3.440304384544675,4.806796715967816,-1.804464425958063,3.924862442516796,1.1541384556262102,-0.005827075809789936,-0.041624069086436274,3.053253363474189,-0.12040589755486565
Ryo Fukui - It Could Happen To You.mp3,jazz,0.030794264953260476,2413.8352974461895,1671.6138215170888,0.40078826512454274,-198.839271488332,169.38960187106355,-7.509824545899334,38.2295431271723,2.406707820133227,16.456490625185737,-1.7237793650603088,4.237605052810147,-2.18351764982553,7.157916449143541,-1.5083235829958461,-2.562045987182321,-0.5977972698145305,-5.834630837195094,1.0878107223683184,-3.8523161319407815,3.496470784568707,-1.1210980675292515,3.003145134374372,-2.674859973659489
